Time	Node	Type	Packets	
1890	3	CacheHits	0
1890	3	CacheMisses	0
1890	4	CacheHits	0
1890	4	CacheMisses	0
1890	5	CacheHits	0
1890	5	CacheMisses	1
1890	6	CacheHits	0
1890	6	CacheMisses	1
1890	7	CacheHits	0
1890	7	CacheMisses	1
1890	8	CacheHits	0
1890	8	CacheMisses	1
1891	0	CacheHits	0
1891	0	CacheMisses	0
1891	1	CacheHits	0
1891	1	CacheMisses	0
1891	2	CacheHits	0
1891	2	CacheMisses	1
1891	3	CacheHits	0
1891	3	CacheMisses	0
1891	4	CacheHits	0
1891	4	CacheMisses	0
1891	5	CacheHits	0
1891	5	CacheMisses	1
1891	6	CacheHits	0
1891	6	CacheMisses	1
1891	7	CacheHits	0
1891	7	CacheMisses	1
1891	8	CacheHits	0
1891	8	CacheMisses	1
1892	0	CacheHits	0
1892	0	CacheMisses	0
1892	1	CacheHits	0
1892	1	CacheMisses	0
1892	2	CacheHits	0
1892	2	CacheMisses	1
1892	3	CacheHits	0
1892	3	CacheMisses	0
1892	4	CacheHits	0
1892	4	CacheMisses	0
1892	5	CacheHits	0
1892	5	CacheMisses	1
1892	6	CacheHits	0
1892	6	CacheMisses	1
1892	7	CacheHits	0
1892	7	CacheMisses	1
1892	8	CacheHits	0
1892	8	CacheMisses	1
1893	0	CacheHits	0
1893	0	CacheMisses	0
1893	1	CacheHits	0
1893	1	CacheMisses	0
1893	2	CacheHits	0
1893	2	CacheMisses	1
1893	3	CacheHits	0
1893	3	CacheMisses	0
1893	4	CacheHits	0
1893	4	CacheMisses	0
1893	5	CacheHits	0
1893	5	CacheMisses	1
1893	6	CacheHits	0
1893	6	CacheMisses	1
1893	7	CacheHits	0
1893	7	CacheMisses	1
1893	8	CacheHits	0
1893	8	CacheMisses	1
1894	0	CacheHits	0
1894	0	CacheMisses	0
1894	1	CacheHits	0
1894	1	CacheMisses	0
1894	2	CacheHits	0
1894	2	CacheMisses	1
1894	3	CacheHits	0
1894	3	CacheMisses	0
1894	4	CacheHits	0
1894	4	CacheMisses	0
1894	5	CacheHits	0
1894	5	CacheMisses	1
1894	6	CacheHits	0
1894	6	CacheMisses	1
1894	7	CacheHits	0
1894	7	CacheMisses	1
1894	8	CacheHits	0
1894	8	CacheMisses	1
1895	0	CacheHits	0
1895	0	CacheMisses	0
1895	1	CacheHits	0
1895	1	CacheMisses	0
1895	2	CacheHits	0
1895	2	CacheMisses	1
1895	3	CacheHits	0
1895	3	CacheMisses	0
1895	4	CacheHits	0
1895	4	CacheMisses	0
1895	5	CacheHits	0
1895	5	CacheMisses	1
1895	6	CacheHits	0
1895	6	CacheMisses	1
1895	7	CacheHits	0
1895	7	CacheMisses	1
1895	8	CacheHits	0
1895	8	CacheMisses	1
1896	0	CacheHits	0
1896	0	CacheMisses	0
1896	1	CacheHits	0
1896	1	CacheMisses	0
1896	2	CacheHits	0
1896	2	CacheMisses	1
1896	3	CacheHits	0
1896	3	CacheMisses	0
1896	4	CacheHits	0
1896	4	CacheMisses	0
1896	5	CacheHits	0
1896	5	CacheMisses	1
1896	6	CacheHits	0
1896	6	CacheMisses	1
1896	7	CacheHits	0
1896	7	CacheMisses	1
1896	8	CacheHits	0
1896	8	CacheMisses	1
1897	0	CacheHits	0
1897	0	CacheMisses	0
1897	1	CacheHits	0
1897	1	CacheMisses	0
1897	2	CacheHits	0
1897	2	CacheMisses	1
1897	3	CacheHits	0
1897	3	CacheMisses	0
1897	4	CacheHits	0
1897	4	CacheMisses	0
1897	5	CacheHits	0
1897	5	CacheMisses	1
1897	6	CacheHits	0
1897	6	CacheMisses	1
1897	7	CacheHits	0
1897	7	CacheMisses	1
1897	8	CacheHits	0
1897	8	CacheMisses	1
1898	0	CacheHits	0
1898	0	CacheMisses	0
1898	1	CacheHits	0
1898	1	CacheMisses	0
1898	2	CacheHits	0
1898	2	CacheMisses	1
1898	3	CacheHits	0
1898	3	CacheMisses	0
1898	4	CacheHits	0
1898	4	CacheMisses	0
1898	5	CacheHits	0
1898	5	CacheMisses	1
1898	6	CacheHits	0
1898	6	CacheMisses	1
1898	7	CacheHits	0
1898	7	CacheMisses	1
1898	8	CacheHits	0
1898	8	CacheMisses	1
1899	0	CacheHits	0
1899	0	CacheMisses	0
1899	1	CacheHits	0
1899	1	CacheMisses	0
1899	2	CacheHits	0
1899	2	CacheMisses	1
1899	3	CacheHits	0
1899	3	CacheMisses	0
1899	4	CacheHits	0
1899	4	CacheMisses	0
1899	5	CacheHits	0
1899	5	CacheMisses	1
1899	6	CacheHits	0
1899	6	CacheMisses	1
1899	7	CacheHits	0
1899	7	CacheMisses	1
1899	8	CacheHits	0
1899	8	CacheMisses	1
1900	0	CacheHits	0
1900	0	CacheMisses	0
1900	1	CacheHits	0
1900	1	CacheMisses	0
1900	2	CacheHits	0
1900	2	CacheMisses	1
1900	3	CacheHits	0
1900	3	CacheMisses	0
1900	4	CacheHits	0
1900	4	CacheMisses	0
1900	5	CacheHits	0
1900	5	CacheMisses	1
1900	6	CacheHits	0
1900	6	CacheMisses	1
1900	7	CacheHits	0
1900	7	CacheMisses	1
1900	8	CacheHits	0
1900	8	CacheMisses	1
1901	0	CacheHits	0
1901	0	CacheMisses	0
1901	1	CacheHits	0
1901	1	CacheMisses	0
1901	2	CacheHits	0
1901	2	CacheMisses	1
1901	3	CacheHits	0
1901	3	CacheMisses	0
1901	4	CacheHits	0
1901	4	CacheMisses	0
1901	5	CacheHits	0
1901	5	CacheMisses	1
1901	6	CacheHits	0
1901	6	CacheMisses	1
1901	7	CacheHits	0
1901	7	CacheMisses	1
1901	8	CacheHits	0
1901	8	CacheMisses	1
1902	0	CacheHits	0
1902	0	CacheMisses	0
1902	1	CacheHits	0
1902	1	CacheMisses	0
1902	2	CacheHits	0
1902	2	CacheMisses	1
1902	3	CacheHits	0
1902	3	CacheMisses	0
1902	4	CacheHits	0
1902	4	CacheMisses	0
1902	5	CacheHits	0
1902	5	CacheMisses	1
1902	6	CacheHits	0
1902	6	CacheMisses	1
1902	7	CacheHits	0
1902	7	CacheMisses	1
1902	8	CacheHits	0
1902	8	CacheMisses	1
1903	0	CacheHits	0
1903	0	CacheMisses	0
1903	1	CacheHits	0
1903	1	CacheMisses	0
1903	2	CacheHits	0
1903	2	CacheMisses	1
1903	3	CacheHits	0
1903	3	CacheMisses	0
1903	4	CacheHits	0
1903	4	CacheMisses	0
1903	5	CacheHits	0
1903	5	CacheMisses	1
1903	6	CacheHits	0
1903	6	CacheMisses	1
1903	7	CacheHits	0
1903	7	CacheMisses	1
1903	8	CacheHits	0
1903	8	CacheMisses	1
1904	0	CacheHits	0
1904	0	CacheMisses	0
1904	1	CacheHits	0
1904	1	CacheMisses	0
1904	2	CacheHits	0
1904	2	CacheMisses	1
1904	3	CacheHits	0
1904	3	CacheMisses	0
1904	4	CacheHits	0
1904	4	CacheMisses	0
1904	5	CacheHits	0
1904	5	CacheMisses	1
1904	6	CacheHits	0
1904	6	CacheMisses	1
1904	7	CacheHits	0
1904	7	CacheMisses	1
1904	8	CacheHits	0
1904	8	CacheMisses	1
1905	0	CacheHits	0
1905	0	CacheMisses	0
1905	1	CacheHits	0
1905	1	CacheMisses	0
1905	2	CacheHits	0
1905	2	CacheMisses	1
1905	3	CacheHits	0
1905	3	CacheMisses	0
1905	4	CacheHits	0
1905	4	CacheMisses	0
1905	5	CacheHits	0
1905	5	CacheMisses	1
1905	6	CacheHits	0
1905	6	CacheMisses	1
1905	7	CacheHits	0
1905	7	CacheMisses	1
1905	8	CacheHits	0
1905	8	CacheMisses	1
1906	0	CacheHits	0
1906	0	CacheMisses	0
1906	1	CacheHits	0
1906	1	CacheMisses	0
1906	2	CacheHits	0
1906	2	CacheMisses	1
1906	3	CacheHits	0
1906	3	CacheMisses	0
1906	4	CacheHits	0
1906	4	CacheMisses	0
1906	5	CacheHits	0
1906	5	CacheMisses	1
1906	6	CacheHits	0
1906	6	CacheMisses	1
1906	7	CacheHits	0
1906	7	CacheMisses	1
1906	8	CacheHits	0
1906	8	CacheMisses	1
1907	0	CacheHits	0
1907	0	CacheMisses	0
1907	1	CacheHits	0
1907	1	CacheMisses	0
1907	2	CacheHits	0
1907	2	CacheMisses	1
1907	3	CacheHits	0
1907	3	CacheMisses	0
1907	4	CacheHits	0
1907	4	CacheMisses	0
1907	5	CacheHits	0
1907	5	CacheMisses	1
1907	6	CacheHits	0
1907	6	CacheMisses	1
1907	7	CacheHits	0
1907	7	CacheMisses	1
1907	8	CacheHits	0
1907	8	CacheMisses	1
1908	0	CacheHits	0
1908	0	CacheMisses	0
1908	1	CacheHits	0
1908	1	CacheMisses	0
1908	2	CacheHits	0
1908	2	CacheMisses	1
1908	3	CacheHits	0
1908	3	CacheMisses	0
1908	4	CacheHits	0
1908	4	CacheMisses	0
1908	5	CacheHits	0
1908	5	CacheMisses	1
1908	6	CacheHits	0
1908	6	CacheMisses	1
1908	7	CacheHits	0
1908	7	CacheMisses	1
1908	8	CacheHits	0
1908	8	CacheMisses	1
1909	0	CacheHits	0
1909	0	CacheMisses	0
1909	1	CacheHits	0
1909	1	CacheMisses	0
1909	2	CacheHits	0
1909	2	CacheMisses	1
1909	3	CacheHits	0
1909	3	CacheMisses	0
1909	4	CacheHits	0
1909	4	CacheMisses	0
1909	5	CacheHits	0
1909	5	CacheMisses	1
1909	6	CacheHits	0
1909	6	CacheMisses	1
1909	7	CacheHits	0
1909	7	CacheMisses	1
1909	8	CacheHits	0
1909	8	CacheMisses	1
1910	0	CacheHits	0
1910	0	CacheMisses	0
1910	1	CacheHits	0
1910	1	CacheMisses	0
1910	2	CacheHits	0
1910	2	CacheMisses	1
1910	3	CacheHits	0
1910	3	CacheMisses	0
1910	4	CacheHits	0
1910	4	CacheMisses	0
1910	5	CacheHits	0
1910	5	CacheMisses	1
1910	6	CacheHits	0
1910	6	CacheMisses	1
1910	7	CacheHits	0
1910	7	CacheMisses	1
1910	8	CacheHits	0
1910	8	CacheMisses	1
1911	0	CacheHits	0
1911	0	CacheMisses	0
1911	1	CacheHits	0
1911	1	CacheMisses	0
1911	2	CacheHits	0
1911	2	CacheMisses	1
1911	3	CacheHits	0
1911	3	CacheMisses	0
1911	4	CacheHits	0
1911	4	CacheMisses	0
1911	5	CacheHits	0
1911	5	CacheMisses	1
1911	6	CacheHits	0
1911	6	CacheMisses	1
1911	7	CacheHits	0
1911	7	CacheMisses	1
1911	8	CacheHits	0
1911	8	CacheMisses	1
1912	0	CacheHits	0
1912	0	CacheMisses	0
1912	1	CacheHits	0
1912	1	CacheMisses	0
1912	2	CacheHits	0
1912	2	CacheMisses	1
1912	3	CacheHits	0
1912	3	CacheMisses	0
1912	4	CacheHits	0
1912	4	CacheMisses	0
1912	5	CacheHits	0
1912	5	CacheMisses	1
1912	6	CacheHits	0
1912	6	CacheMisses	1
1912	7	CacheHits	0
1912	7	CacheMisses	1
1912	8	CacheHits	0
1912	8	CacheMisses	1
1913	0	CacheHits	0
1913	0	CacheMisses	0
1913	1	CacheHits	0
1913	1	CacheMisses	0
1913	2	CacheHits	0
1913	2	CacheMisses	1
1913	3	CacheHits	0
1913	3	CacheMisses	0
1913	4	CacheHits	0
1913	4	CacheMisses	0
1913	5	CacheHits	0
1913	5	CacheMisses	1
1913	6	CacheHits	0
1913	6	CacheMisses	1
1913	7	CacheHits	0
1913	7	CacheMisses	1
1913	8	CacheHits	0
1913	8	CacheMisses	1
1914	0	CacheHits	0
1914	0	CacheMisses	0
1914	1	CacheHits	0
1914	1	CacheMisses	0
1914	2	CacheHits	0
1914	2	CacheMisses	1
1914	3	CacheHits	0
1914	3	CacheMisses	0
1914	4	CacheHits	0
1914	4	CacheMisses	0
1914	5	CacheHits	0
1914	5	CacheMisses	1
1914	6	CacheHits	0
1914	6	CacheMisses	1
1914	7	CacheHits	0
1914	7	CacheMisses	1
1914	8	CacheHits	0
1914	8	CacheMisses	1
1915	0	CacheHits	0
1915	0	CacheMisses	0
1915	1	CacheHits	0
1915	1	CacheMisses	0
1915	2	CacheHits	0
1915	2	CacheMisses	1
1915	3	CacheHits	0
1915	3	CacheMisses	0
1915	4	CacheHits	0
1915	4	CacheMisses	0
1915	5	CacheHits	0
1915	5	CacheMisses	1
1915	6	CacheHits	0
1915	6	CacheMisses	1
1915	7	CacheHits	0
1915	7	CacheMisses	1
1915	8	CacheHits	0
1915	8	CacheMisses	1
1916	0	CacheHits	0
1916	0	CacheMisses	0
1916	1	CacheHits	0
1916	1	CacheMisses	0
1916	2	CacheHits	0
1916	2	CacheMisses	1
1916	3	CacheHits	0
1916	3	CacheMisses	0
1916	4	CacheHits	0
1916	4	CacheMisses	0
1916	5	CacheHits	0
1916	5	CacheMisses	1
1916	6	CacheHits	0
1916	6	CacheMisses	1
1916	7	CacheHits	0
1916	7	CacheMisses	1
1916	8	CacheHits	0
1916	8	CacheMisses	1
1917	0	CacheHits	0
1917	0	CacheMisses	0
1917	1	CacheHits	0
1917	1	CacheMisses	0
1917	2	CacheHits	0
1917	2	CacheMisses	1
1917	3	CacheHits	0
1917	3	CacheMisses	0
1917	4	CacheHits	0
1917	4	CacheMisses	0
1917	5	CacheHits	0
1917	5	CacheMisses	1
1917	6	CacheHits	0
1917	6	CacheMisses	1
1917	7	CacheHits	0
1917	7	CacheMisses	1
1917	8	CacheHits	0
1917	8	CacheMisses	1
1918	0	CacheHits	0
1918	0	CacheMisses	0
1918	1	CacheHits	0
1918	1	CacheMisses	0
1918	2	CacheHits	0
1918	2	CacheMisses	1
1918	3	CacheHits	0
1918	3	CacheMisses	0
1918	4	CacheHits	0
1918	4	CacheMisses	0
1918	5	CacheHits	0
1918	5	CacheMisses	1
1918	6	CacheHits	0
1918	6	CacheMisses	1
1918	7	CacheHits	0
1918	7	CacheMisses	1
1918	8	CacheHits	0
1918	8	CacheMisses	1
1919	0	CacheHits	0
1919	0	CacheMisses	0
1919	1	CacheHits	0
1919	1	CacheMisses	0
1919	2	CacheHits	0
1919	2	CacheMisses	1
1919	3	CacheHits	0
1919	3	CacheMisses	0
1919	4	CacheHits	0
1919	4	CacheMisses	0
1919	5	CacheHits	0
1919	5	CacheMisses	1
1919	6	CacheHits	0
1919	6	CacheMisses	1
1919	7	CacheHits	0
1919	7	CacheMisses	1
1919	8	CacheHits	0
1919	8	CacheMisses	1
1920	0	CacheHits	0
1920	0	CacheMisses	0
1920	1	CacheHits	0
1920	1	CacheMisses	0
1920	2	CacheHits	0
1920	2	CacheMisses	1
1920	3	CacheHits	0
1920	3	CacheMisses	0
1920	4	CacheHits	0
1920	4	CacheMisses	0
1920	5	CacheHits	0
1920	5	CacheMisses	1
1920	6	CacheHits	0
1920	6	CacheMisses	1
1920	7	CacheHits	0
1920	7	CacheMisses	1
1920	8	CacheHits	0
1920	8	CacheMisses	1
1921	0	CacheHits	0
1921	0	CacheMisses	0
1921	1	CacheHits	0
1921	1	CacheMisses	0
1921	2	CacheHits	0
1921	2	CacheMisses	1
1921	3	CacheHits	0
1921	3	CacheMisses	0
1921	4	CacheHits	0
1921	4	CacheMisses	0
1921	5	CacheHits	0
1921	5	CacheMisses	1
1921	6	CacheHits	0
1921	6	CacheMisses	1
1921	7	CacheHits	0
1921	7	CacheMisses	1
1921	8	CacheHits	0
1921	8	CacheMisses	1
1922	0	CacheHits	0
1922	0	CacheMisses	0
1922	1	CacheHits	0
1922	1	CacheMisses	0
1922	2	CacheHits	0
1922	2	CacheMisses	1
1922	3	CacheHits	0
1922	3	CacheMisses	0
1922	4	CacheHits	0
1922	4	CacheMisses	0
1922	5	CacheHits	0
1922	5	CacheMisses	1
1922	6	CacheHits	0
1922	6	CacheMisses	1
1922	7	CacheHits	0
1922	7	CacheMisses	1
1922	8	CacheHits	0
1922	8	CacheMisses	1
1923	0	CacheHits	0
1923	0	CacheMisses	0
1923	1	CacheHits	0
1923	1	CacheMisses	0
1923	2	CacheHits	0
1923	2	CacheMisses	1
1923	3	CacheHits	0
1923	3	CacheMisses	0
1923	4	CacheHits	0
1923	4	CacheMisses	0
1923	5	CacheHits	0
1923	5	CacheMisses	1
1923	6	CacheHits	0
1923	6	CacheMisses	1
1923	7	CacheHits	0
1923	7	CacheMisses	1
1923	8	CacheHits	0
1923	8	CacheMisses	1
1924	0	CacheHits	0
1924	0	CacheMisses	0
1924	1	CacheHits	0
1924	1	CacheMisses	0
1924	2	CacheHits	0
1924	2	CacheMisses	1
1924	3	CacheHits	0
1924	3	CacheMisses	0
1924	4	CacheHits	0
1924	4	CacheMisses	0
1924	5	CacheHits	0
1924	5	CacheMisses	1
1924	6	CacheHits	0
1924	6	CacheMisses	1
1924	7	CacheHits	0
1924	7	CacheMisses	1
1924	8	CacheHits	0
1924	8	CacheMisses	1
1925	0	CacheHits	0
1925	0	CacheMisses	0
1925	1	CacheHits	0
1925	1	CacheMisses	0
1925	2	CacheHits	0
1925	2	CacheMisses	1
1925	3	CacheHits	0
1925	3	CacheMisses	0
1925	4	CacheHits	0
1925	4	CacheMisses	0
1925	5	CacheHits	0
1925	5	CacheMisses	1
1925	6	CacheHits	0
1925	6	CacheMisses	1
1925	7	CacheHits	0
1925	7	CacheMisses	1
1925	8	CacheHits	0
1925	8	CacheMisses	1
1926	0	CacheHits	0
1926	0	CacheMisses	0
1926	1	CacheHits	0
1926	1	CacheMisses	0
1926	2	CacheHits	0
1926	2	CacheMisses	1
1926	3	CacheHits	0
1926	3	CacheMisses	0
1926	4	CacheHits	0
1926	4	CacheMisses	0
1926	5	CacheHits	0
1926	5	CacheMisses	1
1926	6	CacheHits	0
1926	6	CacheMisses	1
1926	7	CacheHits	0
1926	7	CacheMisses	1
1926	8	CacheHits	0
1926	8	CacheMisses	1
1927	0	CacheHits	0
1927	0	CacheMisses	0
1927	1	CacheHits	0
1927	1	CacheMisses	0
1927	2	CacheHits	0
1927	2	CacheMisses	1
1927	3	CacheHits	0
1927	3	CacheMisses	0
1927	4	CacheHits	0
1927	4	CacheMisses	0
1927	5	CacheHits	0
1927	5	CacheMisses	1
1927	6	CacheHits	0
1927	6	CacheMisses	1
1927	7	CacheHits	0
1927	7	CacheMisses	1
1927	8	CacheHits	0
1927	8	CacheMisses	1
1928	0	CacheHits	0
1928	0	CacheMisses	0
1928	1	CacheHits	0
1928	1	CacheMisses	0
1928	2	CacheHits	0
1928	2	CacheMisses	1
1928	3	CacheHits	0
1928	3	CacheMisses	0
1928	4	CacheHits	0
1928	4	CacheMisses	0
1928	5	CacheHits	0
1928	5	CacheMisses	1
1928	6	CacheHits	0
1928	6	CacheMisses	1
1928	7	CacheHits	0
1928	7	CacheMisses	1
1928	8	CacheHits	0
1928	8	CacheMisses	1
1929	0	CacheHits	0
1929	0	CacheMisses	0
1929	1	CacheHits	0
1929	1	CacheMisses	0
1929	2	CacheHits	0
1929	2	CacheMisses	1
1929	3	CacheHits	0
1929	3	CacheMisses	0
1929	4	CacheHits	0
1929	4	CacheMisses	0
1929	5	CacheHits	0
1929	5	CacheMisses	1
1929	6	CacheHits	0
1929	6	CacheMisses	1
1929	7	CacheHits	0
1929	7	CacheMisses	1
1929	8	CacheHits	0
1929	8	CacheMisses	1
1930	0	CacheHits	0
1930	0	CacheMisses	0
1930	1	CacheHits	0
1930	1	CacheMisses	0
1930	2	CacheHits	0
1930	2	CacheMisses	1
1930	3	CacheHits	0
1930	3	CacheMisses	0
1930	4	CacheHits	0
1930	4	CacheMisses	0
1930	5	CacheHits	0
1930	5	CacheMisses	1
1930	6	CacheHits	0
1930	6	CacheMisses	1
1930	7	CacheHits	0
1930	7	CacheMisses	1
1930	8	CacheHits	0
1930	8	CacheMisses	1
1931	0	CacheHits	0
1931	0	CacheMisses	0
1931	1	CacheHits	0
1931	1	CacheMisses	0
1931	2	CacheHits	0
1931	2	CacheMisses	1
1931	3	CacheHits	0
1931	3	CacheMisses	0
1931	4	CacheHits	0
1931	4	CacheMisses	0
1931	5	CacheHits	0
1931	5	CacheMisses	1
1931	6	CacheHits	0
1931	6	CacheMisses	1
1931	7	CacheHits	0
1931	7	CacheMisses	1
1931	8	CacheHits	0
1931	8	CacheMisses	1
1932	0	CacheHits	0
1932	0	CacheMisses	0
1932	1	CacheHits	0
1932	1	CacheMisses	0
1932	2	CacheHits	0
1932	2	CacheMisses	1
1932	3	CacheHits	0
1932	3	CacheMisses	0
1932	4	CacheHits	0
1932	4	CacheMisses	0
1932	5	CacheHits	0
1932	5	CacheMisses	1
1932	6	CacheHits	0
1932	6	CacheMisses	1
1932	7	CacheHits	0
1932	7	CacheMisses	1
1932	8	CacheHits	0
1932	8	CacheMisses	1
1933	0	CacheHits	0
1933	0	CacheMisses	0
1933	1	CacheHits	0
1933	1	CacheMisses	0
1933	2	CacheHits	0
1933	2	CacheMisses	1
1933	3	CacheHits	0
1933	3	CacheMisses	0
1933	4	CacheHits	0
1933	4	CacheMisses	0
1933	5	CacheHits	0
1933	5	CacheMisses	1
1933	6	CacheHits	0
1933	6	CacheMisses	1
1933	7	CacheHits	0
1933	7	CacheMisses	1
1933	8	CacheHits	0
1933	8	CacheMisses	1
1934	0	CacheHits	0
1934	0	CacheMisses	0
1934	1	CacheHits	0
1934	1	CacheMisses	0
1934	2	CacheHits	0
1934	2	CacheMisses	1
1934	3	CacheHits	0
1934	3	CacheMisses	0
1934	4	CacheHits	0
1934	4	CacheMisses	0
1934	5	CacheHits	0
1934	5	CacheMisses	1
1934	6	CacheHits	0
1934	6	CacheMisses	1
1934	7	CacheHits	0
1934	7	CacheMisses	1
1934	8	CacheHits	0
1934	8	CacheMisses	1
1935	0	CacheHits	0
1935	0	CacheMisses	0
1935	1	CacheHits	0
1935	1	CacheMisses	0
1935	2	CacheHits	0
1935	2	CacheMisses	1
1935	3	CacheHits	0
1935	3	CacheMisses	0
1935	4	CacheHits	0
1935	4	CacheMisses	0
1935	5	CacheHits	0
1935	5	CacheMisses	1
1935	6	CacheHits	0
1935	6	CacheMisses	1
1935	7	CacheHits	0
1935	7	CacheMisses	1
1935	8	CacheHits	0
1935	8	CacheMisses	1
1936	0	CacheHits	0
1936	0	CacheMisses	0
1936	1	CacheHits	0
1936	1	CacheMisses	0
1936	2	CacheHits	0
1936	2	CacheMisses	1
1936	3	CacheHits	0
1936	3	CacheMisses	0
1936	4	CacheHits	0
1936	4	CacheMisses	0
1936	5	CacheHits	0
1936	5	CacheMisses	1
1936	6	CacheHits	0
1936	6	CacheMisses	1
1936	7	CacheHits	0
1936	7	CacheMisses	1
1936	8	CacheHits	0
1936	8	CacheMisses	1
1937	0	CacheHits	0
1937	0	CacheMisses	0
1937	1	CacheHits	0
1937	1	CacheMisses	0
1937	2	CacheHits	0
1937	2	CacheMisses	1
1937	3	CacheHits	0
1937	3	CacheMisses	0
1937	4	CacheHits	0
1937	4	CacheMisses	0
1937	5	CacheHits	0
1937	5	CacheMisses	1
1937	6	CacheHits	0
1937	6	CacheMisses	1
1937	7	CacheHits	0
1937	7	CacheMisses	1
1937	8	CacheHits	0
1937	8	CacheMisses	1
1938	0	CacheHits	0
1938	0	CacheMisses	0
1938	1	CacheHits	0
1938	1	CacheMisses	0
1938	2	CacheHits	0
1938	2	CacheMisses	1
1938	3	CacheHits	0
1938	3	CacheMisses	0
1938	4	CacheHits	0
1938	4	CacheMisses	0
1938	5	CacheHits	0
1938	5	CacheMisses	1
1938	6	CacheHits	0
1938	6	CacheMisses	1
1938	7	CacheHits	0
1938	7	CacheMisses	1
1938	8	CacheHits	0
1938	8	CacheMisses	1
1939	0	CacheHits	0
1939	0	CacheMisses	0
1939	1	CacheHits	0
1939	1	CacheMisses	0
1939	2	CacheHits	0
1939	2	CacheMisses	1
1939	3	CacheHits	0
1939	3	CacheMisses	0
1939	4	CacheHits	0
1939	4	CacheMisses	0
1939	5	CacheHits	0
1939	5	CacheMisses	1
1939	6	CacheHits	0
1939	6	CacheMisses	1
1939	7	CacheHits	0
1939	7	CacheMisses	1
1939	8	CacheHits	0
1939	8	CacheMisses	1
1940	0	CacheHits	0
1940	0	CacheMisses	0
1940	1	CacheHits	0
1940	1	CacheMisses	0
1940	2	CacheHits	0
1940	2	CacheMisses	1
1940	3	CacheHits	0
1940	3	CacheMisses	0
1940	4	CacheHits	0
1940	4	CacheMisses	0
1940	5	CacheHits	0
1940	5	CacheMisses	1
1940	6	CacheHits	0
1940	6	CacheMisses	1
1940	7	CacheHits	0
1940	7	CacheMisses	1
1940	8	CacheHits	0
1940	8	CacheMisses	1
1941	0	CacheHits	0
1941	0	CacheMisses	0
1941	1	CacheHits	0
1941	1	CacheMisses	0
1941	2	CacheHits	0
1941	2	CacheMisses	1
1941	3	CacheHits	0
1941	3	CacheMisses	0
1941	4	CacheHits	0
1941	4	CacheMisses	0
1941	5	CacheHits	0
1941	5	CacheMisses	1
1941	6	CacheHits	0
1941	6	CacheMisses	1
1941	7	CacheHits	0
1941	7	CacheMisses	1
1941	8	CacheHits	0
1941	8	CacheMisses	1
1942	0	CacheHits	0
1942	0	CacheMisses	0
1942	1	CacheHits	0
1942	1	CacheMisses	0
1942	2	CacheHits	0
1942	2	CacheMisses	1
1942	3	CacheHits	0
1942	3	CacheMisses	0
1942	4	CacheHits	0
1942	4	CacheMisses	0
1942	5	CacheHits	0
1942	5	CacheMisses	1
1942	6	CacheHits	0
1942	6	CacheMisses	1
1942	7	CacheHits	0
1942	7	CacheMisses	1
1942	8	CacheHits	0
1942	8	CacheMisses	1
1943	0	CacheHits	0
1943	0	CacheMisses	0
1943	1	CacheHits	0
1943	1	CacheMisses	0
1943	2	CacheHits	0
1943	2	CacheMisses	1
1943	3	CacheHits	0
1943	3	CacheMisses	0
1943	4	CacheHits	0
1943	4	CacheMisses	0
1943	5	CacheHits	0
1943	5	CacheMisses	1
1943	6	CacheHits	0
1943	6	CacheMisses	1
1943	7	CacheHits	0
1943	7	CacheMisses	1
1943	8	CacheHits	0
1943	8	CacheMisses	1
1944	0	CacheHits	0
1944	0	CacheMisses	0
1944	1	CacheHits	0
1944	1	CacheMisses	0
1944	2	CacheHits	0
1944	2	CacheMisses	1
1944	3	CacheHits	0
1944	3	CacheMisses	0
1944	4	CacheHits	0
1944	4	CacheMisses	0
1944	5	CacheHits	0
1944	5	CacheMisses	1
1944	6	CacheHits	0
1944	6	CacheMisses	1
1944	7	CacheHits	0
1944	7	CacheMisses	1
1944	8	CacheHits	0
1944	8	CacheMisses	1
1945	0	CacheHits	0
1945	0	CacheMisses	0
1945	1	CacheHits	0
1945	1	CacheMisses	0
1945	2	CacheHits	0
1945	2	CacheMisses	1
1945	3	CacheHits	0
1945	3	CacheMisses	0
1945	4	CacheHits	0
1945	4	CacheMisses	0
1945	5	CacheHits	0
1945	5	CacheMisses	1
1945	6	CacheHits	0
1945	6	CacheMisses	1
1945	7	CacheHits	0
1945	7	CacheMisses	1
1945	8	CacheHits	0
1945	8	CacheMisses	1
1946	0	CacheHits	0
1946	0	CacheMisses	0
1946	1	CacheHits	0
1946	1	CacheMisses	0
1946	2	CacheHits	0
1946	2	CacheMisses	1
1946	3	CacheHits	0
1946	3	CacheMisses	0
1946	4	CacheHits	0
1946	4	CacheMisses	0
1946	5	CacheHits	0
1946	5	CacheMisses	1
1946	6	CacheHits	0
1946	6	CacheMisses	1
1946	7	CacheHits	0
1946	7	CacheMisses	1
1946	8	CacheHits	0
1946	8	CacheMisses	1
1947	0	CacheHits	0
1947	0	CacheMisses	0
1947	1	CacheHits	0
1947	1	CacheMisses	0
1947	2	CacheHits	0
1947	2	CacheMisses	1
1947	3	CacheHits	0
1947	3	CacheMisses	0
1947	4	CacheHits	0
1947	4	CacheMisses	0
1947	5	CacheHits	0
1947	5	CacheMisses	1
1947	6	CacheHits	0
1947	6	CacheMisses	1
1947	7	CacheHits	0
1947	7	CacheMisses	1
